Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
West,Loam,Cotton,209.3649898,28.98756564,TRUE,FALSE,Sunny,117,3.06854009
North,Sandy,Cotton,462.8179561,28.39685825,FALSE,FALSE,Cloudy,90,2.112712644
East,Loam,Wheat,360.3075999,22.19640379,FALSE,TRUE,Sunny,90,3.204111331
East,Sandy,Cotton,110.4804187,21.76238174,TRUE,FALSE,Rainy,72,2.197226698
South,Chalky,Cotton,418.399711,19.1612298,FALSE,TRUE,Sunny,149,3.473126944
West,Chalky,Barley,351.1435795,38.41129482,FALSE,FALSE,Sunny,60,2.21384699
North,Loam,Cotton,527.2806838,37.24934118,FALSE,TRUE,Cloudy,139,4.658548027
East,Loam,Wheat,571.820659,15.22062119,TRUE,TRUE,Rainy,79,5.702681622
North,Peaty,Rice,441.4391829,38.08233166,FALSE,TRUE,Sunny,138,4.605096948
North,Sandy,Rice,624.1385557,27.93917947,FALSE,TRUE,Sunny,128,5.497604014
East,Silt,Rice,279.5902795,27.44152811,FALSE,FALSE,Cloudy,117,2.342124727
North,Peaty,Cotton,287.2954382,31.903019,FALSE,TRUE,Rainy,94,3.546682005
South,Sandy,Barley,818.1084028,25.75367449,TRUE,FALSE,Sunny,66,6.038581924
West,Sandy,Barley,333.3487663,37.80519515,TRUE,FALSE,Cloudy,146,4.230935745
West,Peaty,Maize,378.9539894,26.05367818,FALSE,FALSE,Cloudy,129,3.122386945
West,Sandy,Maize,141.4760025,26.97077826,FALSE,FALSE,Sunny,99,1.387645915
South,Clay,Barley,172.8330195,31.3373963,FALSE,FALSE,Rainy,108,1.00784561
South,Clay,Wheat,201.4971879,26.43047632,TRUE,TRUE,Rainy,96,4.335250544
South,Peaty,Maize,715.2458492,28.58715198,TRUE,FALSE,Cloudy,95,6.117576307
West,Peaty,Wheat,484.5252708,19.89142588,TRUE,TRUE,Cloudy,76,5.470457898
North,Clay,Cotton,789.8273479,28.94596219,TRUE,TRUE,Sunny,71,6.650620958
South,Chalky,Soybean,527.4253572,33.47505172,FALSE,TRUE,Cloudy,80,5.090681805
East,Peaty,Wheat,211.5855093,29.27897067,TRUE,TRUE,Rainy,84,4.909803873
South,Chalky,Barley,484.8386978,15.42151314,FALSE,FALSE,Rainy,128,3.562550901
East,Peaty,Cotton,612.7284616,33.87793528,TRUE,TRUE,Sunny,139,6.73207197
West,Loam,Wheat,573.1519861,32.46376951,FALSE,TRUE,Rainy,104,4.806447466
East,Clay,Rice,726.4889978,32.02231466,FALSE,TRUE,Cloudy,121,5.16871356
South,Chalky,Cotton,116.4974167,15.58712609,TRUE,FALSE,Rainy,115,1.814088649
South,Peaty,Maize,645.3976873,38.90045438,FALSE,FALSE,Sunny,121,3.336785985
North,Clay,Soybean,111.0856016,18.79650675,FALSE,TRUE,Rainy,120,2.773626304
West,Loam,Rice,639.4493296,35.47761982,TRUE,FALSE,Cloudy,126,5.717033565
East,Clay,Maize,548.7066318,39.23578801,TRUE,FALSE,Rainy,73,4.309705508
West,Loam,Cotton,306.2034673,17.48785027,FALSE,FALSE,Cloudy,104,1.638858487
South,Silt,Maize,888.3239055,17.13525336,TRUE,FALSE,Sunny,87,5.621752088
North,Sandy,Soybean,261.0713401,18.35524132,FALSE,FALSE,Cloudy,89,2.079821062
South,Sandy,Cotton,744.4064216,35.59898476,TRUE,TRUE,Cloudy,135,7.790082561
South,Peaty,Soybean,199.5681988,20.04839444,FALSE,FALSE,Rainy,142,1.299815398
South,Sandy,Wheat,744.3210203,38.02845711,TRUE,FALSE,Sunny,145,6.047743643
East,Sandy,Soybean,259.325758,38.98207069,TRUE,FALSE,Rainy,143,3.142070845
South,Chalky,Cotton,377.9567235,18.92745348,FALSE,FALSE,Cloudy,91,1.60656957
West,Sandy,Wheat,760.5135175,34.77797773,TRUE,TRUE,Rainy,67,7.360056403
West,Sandy,Soybean,450.1578793,25.14475851,TRUE,TRUE,Sunny,86,5.736543773
North,Peaty,Wheat,481.1581691,39.24722686,TRUE,FALSE,Cloudy,124,5.222598111
West,Sandy,Maize,746.8775556,32.90031872,TRUE,FALSE,Cloudy,105,5.945100044
South,Loam,Rice,708.0095944,26.34502979,FALSE,FALSE,Sunny,122,3.999959157
South,Clay,Soybean,665.0428251,36.25511525,TRUE,FALSE,Rainy,112,5.919740058
West,Clay,Maize,689.5460007,39.46171362,FALSE,TRUE,Sunny,73,5.51062476
North,Chalky,Maize,838.1357033,30.13769852,TRUE,FALSE,Cloudy,126,6.075560068
North,Peaty,Barley,415.6074877,30.62001335,TRUE,FALSE,Cloudy,62,4.955297568
West,Clay,Rice,248.2969185,22.96111438,FALSE,FALSE,Rainy,127,1.341148601
East,Peaty,Maize,300.1050352,19.84760225,TRUE,TRUE,Cloudy,88,5.22648886
East,Silt,Cotton,493.5262122,18.40921616,FALSE,TRUE,Rainy,100,4.786301323
East,Sandy,Cotton,856.2549312,18.30744696,TRUE,TRUE,Rainy,86,6.67796128
East,Chalky,Cotton,890.2776291,20.87940852,TRUE,TRUE,Sunny,89,7.152358766
West,Chalky,Wheat,603.5457438,35.16511984,TRUE,TRUE,Cloudy,128,5.671999228
North,Peaty,Barley,548.8102381,36.93044454,TRUE,FALSE,Rainy,91,5.237920813
South,Silt,Maize,535.2715257,18.87000176,TRUE,TRUE,Rainy,62,6.261066355
South,Sandy,Wheat,863.8103311,25.88222101,TRUE,TRUE,Rainy,75,6.3007621
West,Sandy,Soybean,109.2840586,17.39958725,TRUE,TRUE,Rainy,114,3.275997604
South,Loam,Barley,645.0967783,33.9630517,FALSE,FALSE,Cloudy,74,3.651134256
East,Loam,Barley,570.5780932,24.21657957,FALSE,FALSE,Cloudy,118,3.099504396
North,Peaty,Maize,318.0232621,23.4699512,FALSE,FALSE,Cloudy,67,1.542744743
West,Peaty,Cotton,726.3425447,19.88322065,TRUE,FALSE,Sunny,137,5.475520094
North,Silt,Wheat,167.9942791,32.00767875,FALSE,FALSE,Sunny,117,1.355800437
West,Chalky,Wheat,482.3527292,21.42574354,FALSE,TRUE,Rainy,143,4.562979644
West,Clay,Soybean,290.7680136,20.77233669,TRUE,TRUE,Sunny,116,4.368996648
West,Peaty,Rice,676.710745,21.21969924,TRUE,FALSE,Cloudy,81,5.350837553
West,Peaty,Rice,397.1477198,35.54280373,TRUE,FALSE,Sunny,74,4.845791869
North,Chalky,Cotton,872.1734968,23.00036628,TRUE,FALSE,Sunny,109,6.460046883
South,Clay,Rice,440.139808,34.66072857,TRUE,FALSE,Rainy,99,4.714061517
West,Peaty,Wheat,182.7632878,30.81582547,FALSE,TRUE,Cloudy,136,1.693094792
East,Clay,Soybean,335.0820619,28.40526732,TRUE,FALSE,Rainy,114,3.127397489
West,Silt,Wheat,446.0386637,38.42623573,FALSE,FALSE,Rainy,86,3.488237383
North,Clay,Maize,671.7854159,16.45489468,FALSE,TRUE,Sunny,98,5.922419658
West,Peaty,Cotton,913.1755982,36.88293448,FALSE,FALSE,Rainy,74,5.894561793
East,Silt,Soybean,477.1880805,35.18488578,FALSE,TRUE,Rainy,137,3.785617062
North,Sandy,Barley,268.0096003,36.75895687,TRUE,TRUE,Sunny,113,4.985324305
West,Peaty,Maize,828.5211356,29.75862551,FALSE,FALSE,Cloudy,96,4.387734165
East,Clay,Wheat,282.329509,28.97075787,FALSE,FALSE,Sunny,122,2.190358304
North,Clay,Wheat,584.5692598,26.73461732,FALSE,FALSE,Cloudy,102,3.56051625
West,Sandy,Cotton,897.5897918,29.00722023,FALSE,FALSE,Cloudy,106,4.585864525
East,Silt,Cotton,346.7037288,23.6515866,FALSE,FALSE,Cloudy,95,1.942974753
North,Chalky,Rice,348.7066883,39.58865156,FALSE,FALSE,Sunny,83,1.925176592
West,Peaty,Cotton,409.7250296,32.14265168,TRUE,FALSE,Sunny,131,4.163867001
North,Silt,Rice,674.680488,21.04660553,FALSE,TRUE,Sunny,87,4.919030378
East,Silt,Maize,810.6288485,37.17512371,FALSE,FALSE,Sunny,146,4.562994119
West,Chalky,Maize,279.0521245,30.49165189,TRUE,FALSE,Cloudy,131,3.528193856
West,Peaty,Rice,973.5473634,30.28086535,TRUE,TRUE,Rainy,120,8.388288499
West,Clay,Soybean,468.1195746,26.83656742,FALSE,TRUE,Rainy,128,4.124429339
East,Loam,Barley,124.3399637,26.68296192,FALSE,TRUE,Rainy,89,2.469304493
South,Clay,Barley,459.8898164,21.56482576,FALSE,TRUE,Cloudy,111,4.537436121
West,Peaty,Maize,851.4866383,28.40680255,FALSE,TRUE,Rainy,76,5.857942214
East,Loam,Soybean,921.4540667,28.1579577,FALSE,TRUE,Sunny,133,6.096825476
North,Sandy,Barley,348.5928175,22.56711323,FALSE,TRUE,Cloudy,61,3.589560095
North,Sandy,Wheat,719.2187763,17.70884618,TRUE,FALSE,Sunny,87,5.756380064
East,Sandy,Wheat,699.0728386,28.89066183,TRUE,FALSE,Rainy,93,4.296708156
South,Silt,Cotton,560.4460722,27.5597265,FALSE,TRUE,Rainy,84,4.748254279
East,Loam,Maize,484.5215833,20.35504547,TRUE,TRUE,Sunny,148,4.727095022
North,Silt,Cotton,419.0588782,19.40352983,TRUE,FALSE,Rainy,90,3.112108896
North,Loam,Cotton,130.7805938,33.37110986,TRUE,TRUE,Sunny,86,4.707661754
West,Silt,Maize,342.3968724,36.5942007,FALSE,TRUE,Rainy,83,3.90688815
South,Clay,Cotton,857.9691889,18.28765164,FALSE,FALSE,Sunny,64,5.659413446
East,Silt,Wheat,921.9108238,23.01727195,FALSE,TRUE,Rainy,83,5.993421845
North,Peaty,Maize,294.7829748,26.47983303,FALSE,TRUE,Sunny,143,3.011280995
North,Sandy,Rice,330.9633302,28.62662919,FALSE,FALSE,Cloudy,136,2.309587334
North,Peaty,Cotton,713.8879671,22.42520486,FALSE,FALSE,Rainy,134,3.762871335
East,Chalky,Rice,459.1512434,36.84651227,FALSE,TRUE,Cloudy,113,5.00676141
East,Loam,Cotton,274.3214722,17.07652143,FALSE,TRUE,Cloudy,102,3.7665261
South,Chalky,Barley,221.5824531,39.14790651,TRUE,FALSE,Cloudy,93,3.965544664
West,Clay,Wheat,693.1977884,30.95402837,FALSE,TRUE,Rainy,92,5.438142056
West,Sandy,Barley,209.0077505,17.6395705,TRUE,TRUE,Sunny,96,3.666405811
West,Peaty,Maize,737.202855,35.65407434,FALSE,FALSE,Cloudy,94,4.768125797
North,Silt,Cotton,446.3194785,20.78034774,TRUE,TRUE,Rainy,74,5.08055417
West,Sandy,Soybean,702.9545851,20.89432184,TRUE,TRUE,Cloudy,83,7.100844846
North,Peaty,Rice,585.6003234,27.41612272,FALSE,TRUE,Sunny,73,5.812115345
South,Loam,Cotton,446.4001514,24.19809541,TRUE,TRUE,Cloudy,71,6.651952699
North,Clay,Barley,326.3677544,16.06983501,FALSE,FALSE,Cloudy,96,1.818633406
South,Silt,Wheat,568.582237,30.14772463,FALSE,TRUE,Sunny,135,4.674601233
South,Silt,Barley,182.5252126,28.62128927,FALSE,FALSE,Rainy,69,1.427928649
West,Clay,Wheat,118.6519699,30.44931024,TRUE,TRUE,Sunny,73,3.717730669
West,Peaty,Maize,951.155049,37.89392191,FALSE,FALSE,Sunny,116,6.0738383
North,Loam,Barley,442.9558215,20.914406,FALSE,TRUE,Cloudy,124,4.014815034
East,Peaty,Cotton,881.1898696,25.91907088,TRUE,FALSE,Sunny,111,6.687830958
West,Clay,Barley,591.6629385,36.27289161,TRUE,TRUE,Sunny,139,5.641593069
West,Clay,Soybean,863.5713081,17.11975397,FALSE,FALSE,Cloudy,66,5.240584342
East,Loam,Barley,738.6065652,25.31300347,TRUE,FALSE,Sunny,66,5.73323676
East,Sandy,Barley,821.6540415,39.86897416,FALSE,TRUE,Sunny,115,6.068975474
West,Sandy,Barley,748.9179549,26.76475012,TRUE,TRUE,Rainy,121,6.675408238
East,Sandy,Rice,105.0724726,19.41103787,TRUE,FALSE,Sunny,133,2.274732411
North,Clay,Maize,214.9465064,33.90758126,TRUE,FALSE,Rainy,92,3.564002414
South,Peaty,Soybean,906.0612755,19.77839604,TRUE,FALSE,Sunny,121,6.585092443
South,Silt,Soybean,994.7111822,34.41089674,FALSE,TRUE,Cloudy,131,6.818736869
West,Loam,Soybean,365.0136849,17.51986637,FALSE,TRUE,Cloudy,93,3.222050047
West,Chalky,Wheat,799.881755,27.99787734,FALSE,FALSE,Cloudy,86,4.516815234
North,Loam,Wheat,915.5166004,32.64019836,TRUE,FALSE,Sunny,148,7.00683661
East,Clay,Soybean,755.352013,31.37649864,TRUE,TRUE,Cloudy,111,6.165766456
West,Peaty,Rice,777.9640289,30.26421172,FALSE,FALSE,Sunny,140,2.687357652
South,Chalky,Soybean,100.9528195,25.91784369,TRUE,FALSE,Rainy,147,2.377112976
North,Sandy,Cotton,932.132475,21.39803699,TRUE,TRUE,Rainy,127,7.694579041
North,Chalky,Cotton,684.172584,30.39102964,FALSE,TRUE,Rainy,60,5.68490785
East,Silt,Barley,487.6047093,39.44194999,FALSE,FALSE,Rainy,125,2.856637927
West,Loam,Maize,857.3736345,20.9287863,TRUE,TRUE,Rainy,81,6.855863981
West,Clay,Barley,129.990055,34.35825554,FALSE,TRUE,Sunny,98,3.845582791
North,Peaty,Wheat,671.5175443,26.77521531,FALSE,FALSE,Sunny,75,4.195727112
South,Loam,Barley,801.9051151,35.1011012,FALSE,FALSE,Cloudy,124,4.998044782
West,Clay,Maize,965.4988957,29.69708924,TRUE,FALSE,Rainy,76,6.864395183
South,Chalky,Barley,639.4245773,31.72958558,TRUE,FALSE,Rainy,118,5.960347956
North,Sandy,Cotton,900.7020505,21.99851003,FALSE,FALSE,Sunny,86,5.473592091
West,Chalky,Barley,238.2343802,32.15722237,FALSE,TRUE,Cloudy,94,2.688948097
South,Clay,Barley,983.7836805,15.22173961,TRUE,FALSE,Cloudy,137,7.11639748
North,Silt,Rice,113.8714199,32.0593965,TRUE,FALSE,Cloudy,84,1.932816533
South,Clay,Barley,850.8847984,20.56651997,FALSE,FALSE,Cloudy,122,4.770783443
West,Loam,Cotton,134.5797699,37.7894765,TRUE,FALSE,Sunny,61,3.16114282
East,Loam,Cotton,215.4020623,31.08516298,FALSE,TRUE,Rainy,137,3.064753328
South,Loam,Soybean,263.0392543,39.97389266,TRUE,FALSE,Rainy,97,3.810319272
East,Sandy,Soybean,566.992893,32.54998892,FALSE,FALSE,Rainy,79,3.26105274
West,Peaty,Rice,493.6286553,28.23969246,TRUE,TRUE,Sunny,123,5.940845807
East,Silt,Wheat,975.6820525,29.75208252,TRUE,TRUE,Rainy,83,8.580028813
North,Peaty,Wheat,101.0219649,28.29708137,TRUE,FALSE,Sunny,146,1.638189794
East,Silt,Soybean,839.5967298,17.30651682,TRUE,FALSE,Rainy,112,5.803544383
South,Peaty,Soybean,604.7181328,31.45070647,TRUE,TRUE,Sunny,123,6.163663978
South,Clay,Cotton,850.3975581,15.04678858,FALSE,FALSE,Cloudy,76,4.591376088
East,Peaty,Wheat,237.6487872,25.58304214,TRUE,FALSE,Cloudy,78,3.537606475
North,Sandy,Cotton,932.0630513,21.66885524,TRUE,TRUE,Cloudy,145,6.881204223
West,Loam,Maize,203.0056714,38.60378041,FALSE,FALSE,Rainy,112,1.269574401
East,Sandy,Maize,386.4746188,26.10850946,TRUE,TRUE,Cloudy,114,5.814944926
South,Silt,Barley,501.2622258,22.73945785,TRUE,FALSE,Cloudy,82,3.980005716
South,Silt,Soybean,318.0044856,27.55132239,TRUE,FALSE,Cloudy,73,3.464436009
East,Loam,Rice,834.0094828,26.43290294,TRUE,TRUE,Rainy,134,7.361303101
East,Loam,Cotton,141.9613647,18.83312821,FALSE,TRUE,Sunny,123,2.331417807
East,Sandy,Wheat,565.4029862,15.17367026,TRUE,TRUE,Sunny,141,6.088685016
West,Loam,Wheat,172.2167916,15.51609797,TRUE,TRUE,Rainy,115,3.621490439
South,Clay,Rice,177.9246916,36.39134947,TRUE,FALSE,Sunny,98,2.713376228
South,Sandy,Wheat,818.2404942,25.22471363,TRUE,FALSE,Cloudy,116,6.596133649
South,Sandy,Maize,566.8431928,27.89166602,TRUE,TRUE,Sunny,137,5.664639095
West,Sandy,Rice,301.676857,24.05703803,FALSE,FALSE,Sunny,101,1.729542636
North,Silt,Wheat,935.3967477,30.05636718,TRUE,TRUE,Rainy,78,9.196672119
South,Peaty,Rice,662.5771863,19.37212018,TRUE,TRUE,Rainy,128,7.583896644
South,Loam,Wheat,780.0001054,36.78409483,TRUE,TRUE,Cloudy,107,7.536280543
North,Silt,Wheat,950.5435959,22.76635512,FALSE,TRUE,Sunny,110,6.227577331
West,Clay,Cotton,626.8762022,31.27286359,FALSE,TRUE,Cloudy,135,4.129578181
North,Sandy,Cotton,633.7335884,38.41202934,TRUE,TRUE,Cloudy,142,7.05659576
North,Clay,Soybean,503.84196,33.70476083,FALSE,TRUE,Cloudy,128,3.537678518
North,Sandy,Cotton,332.6313119,35.82407335,FALSE,FALSE,Cloudy,138,1.950796044
North,Peaty,Maize,780.0446679,26.13049157,TRUE,TRUE,Sunny,128,7.784159973
West,Chalky,Rice,381.6235433,34.3810017,FALSE,FALSE,Rainy,97,2.806099244
West,Silt,Soybean,418.3452573,22.3984398,FALSE,TRUE,Cloudy,80,3.227220769
North,Sandy,Wheat,984.8184692,18.43078458,TRUE,TRUE,Cloudy,124,8.246784019
East,Chalky,Wheat,155.2154334,15.98459679,FALSE,TRUE,Cloudy,86,2.834909098
East,Silt,Maize,313.0690047,16.30901867,FALSE,FALSE,Sunny,61,1.594606988
East,Silt,Barley,983.3873513,18.16961239,FALSE,FALSE,Cloudy,84,6.900734069
East,Peaty,Soybean,258.9635221,19.6151725,TRUE,FALSE,Rainy,116,2.917548396
South,Peaty,Soybean,122.6100097,26.21245451,FALSE,FALSE,Sunny,136,1.250753259
West,Loam,Barley,391.8691753,17.1255714,TRUE,FALSE,Sunny,71,3.918734931
West,Chalky,Wheat,511.845818,21.65182936,FALSE,FALSE,Sunny,70,2.90821121
North,Peaty,Barley,515.8055416,35.29317276,TRUE,TRUE,Rainy,68,6.700415289
South,Silt,Barley,223.2661393,31.81556921,FALSE,TRUE,Sunny,102,3.453892424
North,Clay,Rice,505.4561697,22.02736016,TRUE,TRUE,Sunny,83,5.784340395
North,Silt,Wheat,211.3342287,35.22446256,TRUE,FALSE,Cloudy,95,2.949955086
West,Silt,Rice,901.5579869,28.79886224,TRUE,TRUE,Rainy,79,6.589694777
South,Silt,Wheat,880.2408539,32.57241727,FALSE,TRUE,Sunny,77,5.968233527
East,Chalky,Maize,742.9793378,26.03828738,FALSE,FALSE,Rainy,72,3.914142823
West,Sandy,Rice,280.6721812,23.3486919,TRUE,FALSE,Cloudy,111,3.120697887
South,Peaty,Soybean,524.5621776,17.89917933,TRUE,TRUE,Rainy,97,5.813242193
South,Clay,Barley,813.6032644,18.53437519,TRUE,TRUE,Cloudy,144,6.790766113
West,Chalky,Barley,857.8650869,25.83659204,FALSE,TRUE,Rainy,92,6.019342141
West,Loam,Rice,156.0081418,39.22375879,TRUE,TRUE,Sunny,65,4.376052172
North,Clay,Wheat,792.95659,28.66019399,TRUE,TRUE,Rainy,80,6.751488071
North,Chalky,Rice,515.0074105,28.43804788,FALSE,FALSE,Cloudy,131,2.469078249
North,Peaty,Maize,179.7625458,36.53829039,FALSE,FALSE,Sunny,147,1.6820657
East,Loam,Barley,497.3782058,19.82730852,TRUE,TRUE,Rainy,68,5.47739087
West,Sandy,Rice,127.4436692,33.27984315,TRUE,TRUE,Sunny,122,4.267339909
South,Loam,Barley,781.240375,31.90952562,FALSE,TRUE,Sunny,141,6.156936344
West,Clay,Cotton,918.9908911,34.82087614,FALSE,TRUE,Sunny,80,5.450287214
South,Silt,Wheat,391.6214866,22.52681284,FALSE,FALSE,Rainy,121,3.391241549
East,Sandy,Barley,710.365812,19.8475455,TRUE,FALSE,Cloudy,94,5.302089298
West,Silt,Cotton,742.4054863,31.20339465,TRUE,TRUE,Sunny,75,7.139054858
South,Clay,Barley,844.4774591,27.19380458,TRUE,TRUE,Rainy,104,6.590816683
South,Peaty,Barley,811.7380663,25.40791347,FALSE,TRUE,Rainy,114,6.895565985
North,Peaty,Cotton,880.5036517,21.22713261,TRUE,FALSE,Cloudy,118,5.867311891
East,Peaty,Maize,576.7476481,28.23727486,FALSE,FALSE,Cloudy,122,3.38624076
West,Sandy,Cotton,934.1703172,17.6270385,TRUE,FALSE,Sunny,118,6.848558869
North,Loam,Soybean,942.2286606,30.17052505,FALSE,TRUE,Sunny,62,7.012968206
East,Sandy,Maize,921.9784094,24.39982916,TRUE,FALSE,Rainy,130,6.894851158
North,Loam,Soybean,967.6529674,16.07428008,TRUE,TRUE,Rainy,140,7.180504653
West,Silt,Wheat,109.9454318,23.41875805,TRUE,TRUE,Rainy,122,4.105327156
South,Peaty,Soybean,788.412785,22.61927658,TRUE,FALSE,Rainy,74,5.173517458
West,Clay,Cotton,205.8170719,21.64575769,FALSE,FALSE,Rainy,97,1.183885578
East,Sandy,Rice,334.2476602,19.36554734,FALSE,FALSE,Rainy,107,2.805388133
West,Sandy,Wheat,362.7459196,20.69541556,TRUE,FALSE,Rainy,135,3.899990423
East,Sandy,Rice,748.7177096,16.90612398,TRUE,TRUE,Cloudy,140,7.106675263
North,Loam,Rice,318.2016862,27.39536154,TRUE,FALSE,Cloudy,85,3.42406278
East,Sandy,Cotton,251.7883546,32.10214879,FALSE,TRUE,Cloudy,115,2.388315701
South,Sandy,Maize,736.8306791,21.86603708,FALSE,TRUE,Sunny,137,5.616116095
South,Silt,Cotton,615.8712642,22.67473801,FALSE,TRUE,Sunny,62,3.678529685
South,Clay,Wheat,940.0807897,38.87906809,FALSE,TRUE,Cloudy,96,5.386774258
North,Sandy,Barley,594.6977712,32.49514508,FALSE,TRUE,Rainy,112,6.141078401
East,Silt,Soybean,862.6383302,36.19678418,FALSE,TRUE,Rainy,61,6.843803741
North,Peaty,Rice,587.3118321,21.38266486,TRUE,TRUE,Cloudy,63,5.241346011
West,Loam,Barley,275.2125333,15.94371668,TRUE,TRUE,Rainy,63,4.606906247
West,Sandy,Wheat,190.7262075,34.07100803,FALSE,TRUE,Cloudy,124,1.399760839
West,Sandy,Barley,528.4636863,23.25048326,FALSE,TRUE,Cloudy,75,3.8572185
West,Loam,Barley,120.3564613,35.24730236,TRUE,TRUE,Cloudy,83,3.544581031
South,Chalky,Maize,607.6663152,24.96950276,TRUE,FALSE,Cloudy,81,5.992750272
East,Silt,Wheat,184.5100303,37.54210011,TRUE,FALSE,Rainy,100,3.553827949
South,Sandy,Rice,571.9644565,28.86485817,FALSE,TRUE,Cloudy,85,4.205168611
East,Chalky,Cotton,591.2882936,25.97477968,TRUE,TRUE,Sunny,125,6.113428019
East,Loam,Maize,875.1652473,16.2621113,TRUE,FALSE,Rainy,62,6.573038768
North,Silt,Maize,223.0117115,33.22454934,TRUE,TRUE,Sunny,121,4.253568194
West,Clay,Barley,744.5009789,35.70543731,FALSE,FALSE,Cloudy,141,4.800050696
East,Clay,Maize,445.5820524,18.73033777,TRUE,FALSE,Cloudy,100,3.82209504
West,Silt,Barley,411.3545518,22.93957722,TRUE,FALSE,Cloudy,61,4.959595785
West,Loam,Rice,881.489781,24.66709112,TRUE,TRUE,Cloudy,130,8.406495351
West,Loam,Maize,212.735139,17.88817069,TRUE,FALSE,Rainy,121,2.998187157
South,Loam,Rice,736.4335514,35.17185842,TRUE,TRUE,Cloudy,64,6.457682787
West,Chalky,Cotton,570.6697854,21.79947978,TRUE,FALSE,Cloudy,127,4.416744711
East,Peaty,Cotton,870.4136951,27.9879982,TRUE,TRUE,Sunny,130,8.291904368
South,Peaty,Maize,865.6034334,28.53838693,FALSE,FALSE,Cloudy,120,5.407033303
West,Peaty,Maize,719.965533,30.422147,FALSE,FALSE,Rainy,65,3.142267553
North,Silt,Rice,947.3432004,30.8551188,TRUE,TRUE,Rainy,123,7.212217189
West,Sandy,Wheat,363.9568768,20.07457797,FALSE,TRUE,Rainy,108,4.032384455
West,Chalky,Cotton,762.7213829,21.67734701,FALSE,TRUE,Cloudy,98,5.284855014
South,Sandy,Wheat,623.7327162,17.37646609,TRUE,TRUE,Sunny,136,6.430122436
East,Chalky,Maize,888.0762757,23.87591029,TRUE,FALSE,Cloudy,63,6.369968065
West,Sandy,Rice,752.23917,35.95588393,FALSE,TRUE,Sunny,76,6.243214329
South,Loam,Rice,983.2719139,20.3424185,TRUE,FALSE,Cloudy,67,7.485025827
South,Sandy,Soybean,850.087154,22.37614542,FALSE,TRUE,Rainy,68,5.133781472
East,Sandy,Wheat,872.7419726,32.2736991,TRUE,TRUE,Rainy,145,7.74071338
South,Clay,Barley,349.4899691,34.76161616,TRUE,FALSE,Sunny,109,3.792695649
East,Silt,Barley,773.1080337,37.74230675,TRUE,FALSE,Rainy,75,6.800829178
North,Loam,Maize,616.9785834,18.07454853,FALSE,TRUE,Rainy,125,5.342752763
West,Silt,Cotton,792.2655996,18.41721459,TRUE,TRUE,Rainy,89,7.452706872
South,Peaty,Maize,854.2083317,19.32314915,TRUE,FALSE,Sunny,72,6.625034561
North,Chalky,Soybean,534.1637373,30.80943201,TRUE,TRUE,Rainy,147,5.805110345
South,Sandy,Cotton,434.3617149,20.73244257,FALSE,TRUE,Rainy,108,3.220993702
South,Clay,Cotton,520.7013112,23.73419822,TRUE,FALSE,Sunny,61,4.854208931
North,Clay,Soybean,252.2987495,37.94614905,FALSE,FALSE,Rainy,112,1.882130522
South,Silt,Soybean,636.3527195,15.65693466,TRUE,FALSE,Cloudy,125,4.821856242
South,Clay,Barley,697.0342257,19.39365801,FALSE,TRUE,Rainy,135,3.578856433
North,Peaty,Maize,998.4568496,39.28468703,TRUE,TRUE,Cloudy,132,7.850930546
South,Peaty,Barley,688.8246248,38.70016908,TRUE,FALSE,Sunny,127,5.497173622
East,Peaty,Barley,858.7069804,21.74495456,FALSE,FALSE,Rainy,96,4.887083421
South,Silt,Maize,141.7205735,35.96592052,TRUE,TRUE,Rainy,63,4.738847195
West,Chalky,Rice,852.0162865,16.31865088,TRUE,TRUE,Cloudy,128,7.876301152
South,Chalky,Rice,166.1613337,22.75773711,TRUE,FALSE,Sunny,147,3.362108488
West,Silt,Maize,365.1294872,24.93921991,TRUE,FALSE,Cloudy,113,3.242826903
West,Loam,Soybean,380.0814706,23.07583778,FALSE,FALSE,Cloudy,109,2.485080608
South,Clay,Rice,609.2420618,36.91835708,FALSE,FALSE,Sunny,80,4.21012799
North,Clay,Barley,995.7610381,18.64569209,FALSE,FALSE,Sunny,138,4.671875599
East,Sandy,Soybean,526.7738337,28.52481203,TRUE,FALSE,Sunny,111,4.924246568
East,Clay,Barley,313.1623791,32.59969778,TRUE,FALSE,Cloudy,89,4.343272639
South,Silt,Soybean,473.7763627,34.18999041,FALSE,TRUE,Sunny,83,4.489872523
North,Sandy,Wheat,813.7182691,25.90210047,TRUE,TRUE,Rainy,127,7.287275571
North,Loam,Soybean,964.4218412,33.54654116,FALSE,FALSE,Rainy,79,5.64738371
East,Sandy,Cotton,471.5163981,27.66359968,FALSE,FALSE,Rainy,70,3.53543644
North,Sandy,Wheat,494.5082872,31.67639508,FALSE,TRUE,Cloudy,64,4.683405049
South,Peaty,Wheat,947.0790312,22.89528489,TRUE,TRUE,Cloudy,74,8.562688512
South,Peaty,Rice,186.7208525,23.31146024,TRUE,FALSE,Cloudy,89,2.462038292
